co2;puiss_admin_98;puiss_max;conso_urb;conso_mixte;masse_ordma_min;masse_ordma_max;lib_mrq;gamme;cod_cbr
182;12;147;11,30000019;7,800000191;1505;1505;ALFA-ROMEO;MOY-SUPER;ES
186;12;147;11,5;8;1555;1555;ALFA-ROMEO;MOY-SUPER;ES
134;7;100;6,599999905;5,099999905;1565;1565;ALFA-ROMEO;MOY-SUPER;GO
134;7;100;6,599999905;5,099999905;1565;1565;ALFA-ROMEO;MOY-SUPER;GO
139;9;125;6,900000095;5,300000191;1565;1565;ALFA-ROMEO;MOY-SUPER;GO
139;9;125;6,900000095;5,300000191;1565;1565;ALFA-ROMEO;MOY-SUPER;GO
136;9;125;6,599999905;5,099999905;1565;1565;ALFA-ROMEO;MOY-SUPER;GO
137;7;100;6,800000191;5,199999809;1615;1615;ALFA-ROMEO;MOY-SUPER;GO
137;7;100;6,800000191;5,199999809;1615;1615;ALFA-ROMEO;MOY-SUPER;GO
142;9;125;7,099999905;5,400000095;1615;1615;ALFA-ROMEO;MOY-SUPER;GO
142;9;125;7,099999905;5,400000095;1615;1615;ALFA-ROMEO;MOY-SUPER;GO
139;9;125;6,699999809;5,199999809;1615;1615;ALFA-ROMEO;MOY-SUPER;GO
157;14;177;9,800000191;6,800000191;995;995;ALFA-ROMEO;LUXE;ES
379;38;331;24,39999962;16,29999924;1750;1750;ALFA-ROMEO;LUXE;ES
379;38;331;24,39999962;16,29999924;1750;1750;ALFA-ROMEO;LUXE;ES
189;12;147;11,80000019;8,100000381;1505;1505;ALFA-ROMEO;MOY-SUPER;ES
189;12;147;11,80000019;8,100000381;1505;1505;ALFA-ROMEO;MOY-SUPER;ES
142;9;125;7,099999905;5,400000095;1555;1555;ALFA-ROMEO;MOY-SUPER;GO
142;9;125;7,099999905;5,400000095;1555;1555;ALFA-ROMEO;MOY-SUPER;GO
142;9;120;7,099999905;5,400000095;1555;1555;ALFA-ROMEO;MOY-SUPER;GO
142;9;120;7,099999905;5,400000095;1555;1555;ALFA-ROMEO;MOY-SUPER;GO
149;7;88;8,399999619;6,400000095;1355;1355;ALFA-ROMEO;MOY-INFER;ES
149;7;88;8,399999619;6,400000095;1355;1355;ALFA-ROMEO;MOY-INFER;ES
134;9;120;7,800000191;5,800000191;1365;1365;ALFA-ROMEO;MOY-INFER;ES
134;9;120;7,800000191;5,800000191;1365;1365;ALFA-ROMEO;MOY-INFER;ES
132;9;125;7,599999905;5,699999809;1365;1365;ALFA-ROMEO;MOY-INFER;ES
134;9;125;7,800000191;5,800000191;1365;1365;ALFA-ROMEO;MOY-INFER;ES
132;9;125;7,599999905;5,699999809;1365;1365;ALFA-ROMEO;MOY-INFER;ES
132;9;125;7,599999905;5,699999809;1365;1365;ALFA-ROMEO;MOY-INFER;ES
134;9;125;7,800000191;5,800000191;1365;1365;ALFA-ROMEO;MOY-INFER;ES
132;9;125;7,599999905;5,699999809;1365;1365;ALFA-ROMEO;MOY-INFER;ES
134;9;125;7,800000191;5,800000191;1365;1365;ALFA-ROMEO;MOY-INFER;ES
134;9;125;7,800000191;5,800000191;1365;1365;ALFA-ROMEO;MOY-INFER;ES
134;9;125;7,800000191;5,800000191;1365;1365;ALFA-ROMEO;MOY-INFER;ES
132;9;120;7,599999905;5,699999809;1365;1365;ALFA-ROMEO;MOY-INFER;ES
132;9;120;7,599999905;5,699999809;1365;1365;ALFA-ROMEO;MOY-INFER;ES
131;9;125;7,599999905;5,699999809;1365;1365;ALFA-ROMEO;MOY-INFER;ES
131;9;125;7,599999905;5,699999809;1365;1365;ALFA-ROMEO;MOY-INFER;ES
131;9;125;7,599999905;5,699999809;1365;1365;ALFA-ROMEO;MOY-INFER;ES
131;9;125;7,599999905;5,699999809;1365;1365;ALFA-ROMEO;MOY-INFER;ES
131;9;120;7,599999905;5,699999809;1365;1365;ALFA-ROMEO;MOY-INFER;ES
131;9;120;7,599999905;5,699999809;1365;1365;ALFA-ROMEO;MOY-INFER;ES
134;9;125;7,800000191;5,800000191;1365;1365;ALFA-ROMEO;MOY-INFER;ES
134;9;120;7,800000191;5,800000191;1365;1365;ALFA-ROMEO;MOY-INFER;ES
134;9;120;7,800000191;5,800000191;1365;1365;ALFA-ROMEO;MOY-INFER;ES
134;9;125;7,800000191;5,800000191;1365;1365;ALFA-ROMEO;MOY-INFER;ES
134;9;125;7,800000191;5,800000191;1365;1365;ALFA-ROMEO;MOY-INFER;ES
134;9;125;7,800000191;5,800000191;1365;1365;ALFA-ROMEO;MOY-INFER;ES
134;9;125;7,800000191;5,800000191;1365;1365;ALFA-ROMEO;MOY-INFER;ES
134;9;125;7,800000191;5,800000191;1365;1365;ALFA-ROMEO;MOY-INFER;ES
121;9;125;6,699999809;5,199999809;1380;1380;ALFA-ROMEO;MOY-INFER;ES
121;9;125;6,699999809;5,199999809;1380;1380;ALFA-ROMEO;MOY-INFER;ES
121;9;125;6,699999809;5,199999809;1380;1380;ALFA-ROMEO;MOY-INFER;ES
121;9;125;6,699999809;5,199999809;1380;1380;ALFA-ROMEO;MOY-INFER;ES
121;8;120;6,699999809;5,199999809;1380;1380;ALFA-ROMEO;MOY-INFER;ES
121;8;120;6,699999809;5,199999809;1380;1380;ALFA-ROMEO;MOY-INFER;ES
119;9;125;6,599999905;5,099999905;1380;1380;ALFA-ROMEO;MOY-INFER;ES
119;9;125;6,599999905;5,099999905;1380;1380;ALFA-ROMEO;MOY-INFER;ES
119;9;125;6,599999905;5,099999905;1380;1380;ALFA-ROMEO;MOY-INFER;ES
119;9;125;6,599999905;5,099999905;1380;1380;ALFA-ROMEO;MOY-INFER;ES
119;8;120;6,599999905;5,099999905;1380;1380;ALFA-ROMEO;MOY-INFER;ES
119;8;120;6,599999905;5,099999905;1380;1380;ALFA-ROMEO;MOY-INFER;ES
117;9;125;6,400000095;5;1380;1380;ALFA-ROMEO;MOY-INFER;ES
117;9;125;6,400000095;5;1380;1380;ALFA-ROMEO;MOY-INFER;ES
121;9;125;6,699999809;5,199999809;1380;1380;ALFA-ROMEO;MOY-INFER;ES
121;9;125;6,699999809;5,199999809;1380;1380;ALFA-ROMEO;MOY-INFER;ES
121;9;125;6,699999809;5,199999809;1380;1380;ALFA-ROMEO;MOY-INFER;ES
121;9;125;6,699999809;5,199999809;1380;1380;ALFA-ROMEO;MOY-INFER;ES
121;8;120;6,699999809;5,199999809;1380;1380;ALFA-ROMEO;MOY-INFER;ES
121;8;120;6,699999809;5,199999809;1380;1380;ALFA-ROMEO;MOY-INFER;ES
149;6;77;8,399999619;6,400000095;1355;1355;ALFA-ROMEO;MOY-INFER;ES
149;6;77;8,399999619;6,400000095;1355;1355;ALFA-ROMEO;MOY-INFER;ES
149;6;77;8,399999619;6,400000095;1355;1355;ALFA-ROMEO;MOY-INFER;ES
149;6;77;8,399999619;6,400000095;1355;1355;ALFA-ROMEO;MOY-INFER;ES
148;6;77;8,300000191;6,400000095;1355;1355;ALFA-ROMEO;MOY-INFER;ES
148;6;77;8,300000191;6,400000095;1355;1355;ALFA-ROMEO;MOY-INFER;ES
148;6;77;8,300000191;6,400000095;1355;1355;ALFA-ROMEO;MOY-INFER;ES
148;6;77;8,300000191;6,400000095;1355;1355;ALFA-ROMEO;MOY-INFER;ES
149;7;85;8,399999619;6,400000095;1355;1355;ALFA-ROMEO;MOY-INFER;ES
149;7;85;8,399999619;6,400000095;1355;1355;ALFA-ROMEO;MOY-INFER;ES
149;7;88;8,399999619;6,400000095;1355;1355;ALFA-ROMEO;MOY-INFER;ES
149;7;88;8,399999619;6,400000095;1355;1355;ALFA-ROMEO;MOY-INFER;ES
149;7;88;8,399999619;6,400000095;1355;1355;ALFA-ROMEO;MOY-INFER;ES
148;7;88;8,300000191;6,400000095;1392;1392;ALFA-ROMEO;MOY-INFER;ES/GP
134;7;88;10,89999962;8,300000191;1392;1392;ALFA-ROMEO;MOY-INFER;GP/ES
148;7;88;8,300000191;6,400000095;1392;1392;ALFA-ROMEO;MOY-INFER;ES/GP
134;7;88;10,89999962;8,300000191;1392;1392;ALFA-ROMEO;MOY-INFER;GP/ES
148;7;88;8,300000191;6,400000095;1355;1355;ALFA-ROMEO;MOY-INFER;ES
148;7;88;8,300000191;6,400000095;1355;1355;ALFA-ROMEO;MOY-INFER;ES
148;7;88;8,300000191;6,400000095;1355;1355;ALFA-ROMEO;MOY-INFER;ES
148;7;88;8,300000191;6,400000095;1355;1355;ALFA-ROMEO;MOY-INFER;ES
149;7;88;8,399999619;6,400000095;1355;1355;ALFA-ROMEO;MOY-INFER;ES
149;7;88;8,399999619;6,400000095;1355;1355;ALFA-ROMEO;MOY-INFER;ES
112;5;77;5,400000095;4,300000191;1385;1385;ALFA-ROMEO;MOY-INFER;GO
112;5;77;5,400000095;4,300000191;1385;1385;ALFA-ROMEO;MOY-INFER;GO
104;5;77;5;4;1385;1385;ALFA-ROMEO;MOY-INFER;GO
104;5;77;5;4;1385;1385;ALFA-ROMEO;MOY-INFER;GO
114;5;77;5,5;4,400000095;1385;1385;ALFA-ROMEO;MOY-INFER;GO
114;5;77;5,5;4,400000095;1385;1385;ALFA-ROMEO;MOY-INFER;GO
114;5;77;5,5;4,400000095;1385;1385;ALFA-ROMEO;MOY-INFER;GO
114;5;77;5,5;4,400000095;1385;1385;ALFA-ROMEO;MOY-INFER;GO
177;14;172,5;10,80000019;7,599999905;1395;1395;ALFA-ROMEO;MOY-INFER;ES
177;14;172,5;10,80000019;7,599999905;1395;1395;ALFA-ROMEO;MOY-INFER;ES
162;14;177;9,800000191;7;1395;1395;ALFA-ROMEO;MOY-INFER;ES
119;7;103;5,599999905;4,5;1395;1395;ALFA-ROMEO;MOY-INFER;GO
119;7;103;5,599999905;4,5;1395;1395;ALFA-ROMEO;MOY-INFER;GO
119;7;103;5,599999905;4,5;1395;1395;ALFA-ROMEO;MOY-INFER;GO
119;7;103;5,599999905;4,5;1395;1395;ALFA-ROMEO;MOY-INFER;GO
119;7;100;5,599999905;4,5;1395;1395;ALFA-ROMEO;MOY-INFER;GO
119;7;100;5,599999905;4,5;1395;1395;ALFA-ROMEO;MOY-INFER;GO
110;7;110;5;4,199999809;1395;1395;ALFA-ROMEO;MOY-INFER;GO
110;7;110;5;4,199999809;1395;1395;ALFA-ROMEO;MOY-INFER;GO
110;7;100;5;4,199999809;1395;1395;ALFA-ROMEO;MOY-INFER;GO
110;7;100;5;4,199999809;1395;1395;ALFA-ROMEO;MOY-INFER;GO
124;9;125;5,800000191;4,699999809;1395;1395;ALFA-ROMEO;MOY-INFER;GO
124;9;125;5,800000191;4,699999809;1395;1395;ALFA-ROMEO;MOY-INFER;GO
124;9;125;5,800000191;4,699999809;1395;1395;ALFA-ROMEO;MOY-INFER;GO
124;9;120;5,800000191;4,699999809;1395;1395;ALFA-ROMEO;MOY-INFER;GO
124;9;120;5,800000191;4,699999809;1395;1395;ALFA-ROMEO;MOY-INFER;GO
119;9;125;5,300000191;4,5;1410;1410;ALFA-ROMEO;MOY-INFER;GO
119;9;125;5,300000191;4,5;1410;1410;ALFA-ROMEO;MOY-INFER;GO
119;8;120;5,300000191;4,5;1410;1410;ALFA-ROMEO;MOY-INFER;GO
119;8;120;5,300000191;4,5;1410;1410;ALFA-ROMEO;MOY-INFER;GO
116;9;128,5;5,199999809;4,400000095;1410;1410;ALFA-ROMEO;MOY-INFER;GO
116;9;128,5;5,199999809;4,400000095;1410;1410;ALFA-ROMEO;MOY-INFER;GO
99;5;77;5;4,199999809;1205;1205;ALFA-ROMEO;INFERIEURE;ES
99;5;77;5;4,199999809;1205;1205;ALFA-ROMEO;INFERIEURE;ES
88;5;73,5;5;4,199999809;1205;1205;ALFA-ROMEO;INFERIEURE;ES
88;5;73,5;5;4,199999809;1205;1205;ALFA-ROMEO;INFERIEURE;ES
98;4;62,5;4,900000095;4,199999809;1205;1205;ALFA-ROMEO;INFERIEURE;ES
98;4;62,5;4,900000095;4,199999809;1205;1205;ALFA-ROMEO;INFERIEURE;ES
90;4;62;4,400000095;3,5;1225;1225;ALFA-ROMEO;INFERIEURE;GO
90;4;62;4,400000095;3,5;1225;1225;ALFA-ROMEO;INFERIEURE;GO
95;4;62;4,599999905;3,599999905;1225;1225;ALFA-ROMEO;INFERIEURE;GO
95;4;62;4,599999905;3,599999905;1225;1225;ALFA-ROMEO;INFERIEURE;GO
90;4;62;4,400000095;3,5;1225;1225;ALFA-ROMEO;INFERIEURE;GO
90;4;62;4,400000095;3,5;1225;1225;ALFA-ROMEO;INFERIEURE;GO
88;4;62;4,300000191;3,400000095;1225;1225;ALFA-ROMEO;INFERIEURE;GO
88;4;62;4,300000191;3,400000095;1225;1225;ALFA-ROMEO;INFERIEURE;GO
95;4;62;4,599999905;3,599999905;1225;1225;ALFA-ROMEO;INFERIEURE;GO
95;4;62;4,599999905;3,599999905;1225;1225;ALFA-ROMEO;INFERIEURE;GO
85;4;59;4,300000191;3,400000095;1225;1225;ALFA-ROMEO;INFERIEURE;GO
85;4;59;4,300000191;3,400000095;1225;1225;ALFA-ROMEO;INFERIEURE;GO
104;5;70;5,099999905;4;1225;1225;ALFA-ROMEO;INFERIEURE;GO
104;5;70;5,099999905;4;1225;1225;ALFA-ROMEO;INFERIEURE;GO
145;6;88;8,199999809;6,199999809;1220;1220;ALFA-ROMEO;INFERIEURE;ES/GP
131;6;88;10,60000038;8,100000381;1220;1220;ALFA-ROMEO;INFERIEURE;GP/ES
145;6;88;8,199999809;6,199999809;1220;1220;ALFA-ROMEO;INFERIEURE;ES/GP
131;6;88;10,60000038;8,100000381;1220;1220;ALFA-ROMEO;INFERIEURE;GP/ES
136;6;77;7,599999905;5,800000191;1185;1185;ALFA-ROMEO;INFERIEURE;ES
134;6;77;7,5;5,699999809;1165;1165;ALFA-ROMEO;INFERIEURE;ES
134;6;77;7,5;5,699999809;1165;1165;ALFA-ROMEO;INFERIEURE;ES
134;4;51;7,599999905;5,800000191;1155;1155;ALFA-ROMEO;INFERIEURE;ES
134;4;51;7,599999905;5,800000191;1155;1155;ALFA-ROMEO;INFERIEURE;ES
134;4;51;7,599999905;5,800000191;1155;1155;ALFA-ROMEO;INFERIEURE;ES
134;4;51;7,599999905;5,800000191;1155;1155;ALFA-ROMEO;INFERIEURE;ES
130;5;57;7,300000191;5,599999905;1155;1155;ALFA-ROMEO;INFERIEURE;ES
130;5;57;7,300000191;5,599999905;1155;1155;ALFA-ROMEO;INFERIEURE;ES
130;5;57;7,300000191;5,599999905;1155;1155;ALFA-ROMEO;INFERIEURE;ES
130;5;57;7,300000191;5,599999905;1155;1155;ALFA-ROMEO;INFERIEURE;ES
129;7;99;7,400000095;5,599999905;1210;1210;ALFA-ROMEO;INFERIEURE;ES
129;7;99;7,400000095;5,599999905;1210;1210;ALFA-ROMEO;INFERIEURE;ES
139;9;125;8,100000381;6;1220;1220;ALFA-ROMEO;INFERIEURE;ES
139;9;125;8,100000381;6;1220;1220;ALFA-ROMEO;INFERIEURE;ES
126;7;99;7,099999905;5,5;1245;1245;ALFA-ROMEO;INFERIEURE;ES
126;7;99;7,099999905;5,5;1245;1245;ALFA-ROMEO;INFERIEURE;ES
124;7;103;7;4,400000095;1245;1245;ALFA-ROMEO;INFERIEURE;ES
124;7;103;7;4,400000095;1245;1245;ALFA-ROMEO;INFERIEURE;ES
124;9;120;7;4,400000095;1245;1245;ALFA-ROMEO;INFERIEURE;ES
124;9;120;7;4,400000095;1245;1245;ALFA-ROMEO;INFERIEURE;ES
124;9;125;7;4,400000095;1245;1245;ALFA-ROMEO;INFERIEURE;ES
124;9;125;7;4,400000095;1245;1245;ALFA-ROMEO;INFERIEURE;ES
114;6;88;5,300000191;4,400000095;1280;1280;ALFA-ROMEO;INFERIEURE;GO
114;6;88;5,300000191;4,400000095;1280;1280;ALFA-ROMEO;INFERIEURE;GO
114;6;85;5,300000191;4,400000095;1280;1280;ALFA-ROMEO;INFERIEURE;GO
114;6;85;5,300000191;4,400000095;1280;1280;ALFA-ROMEO;INFERIEURE;GO
112;6;88;5,199999809;4,300000191;1280;1280;ALFA-ROMEO;INFERIEURE;GO
112;6;88;5,199999809;4,300000191;1280;1280;ALFA-ROMEO;INFERIEURE;GO
112;6;85;5,199999809;4,300000191;1280;1280;ALFA-ROMEO;INFERIEURE;GO
112;6;85;5,199999809;4,300000191;1280;1280;ALFA-ROMEO;INFERIEURE;GO
192;12;147;11,89999962;8,199999809;1565;1565;ALFA-ROMEO;SUPERIEURE;ES
142;9;125;7,099999905;5,400000095;1615;1615;ALFA-ROMEO;SUPERIEURE;GO
142;9;120;7,099999905;5,400000095;1615;1615;ALFA-ROMEO;SUPERIEURE;GO
116;5;72;5,800000191;5;1063;1063;ASTON MARTIN;INFERIEURE;ES
120;5;72;6,099999905;5,199999809;1063;1063;ASTON MARTIN;INFERIEURE;ES
116;5;72;5,800000191;5;1063;1063;ASTON MARTIN;INFERIEURE;ES
120;5;72;6,099999905;5,199999809;1063;1063;ASTON MARTIN;INFERIEURE;ES
333;44;381;21,60000038;14,30000019;1860;1860;ASTON MARTIN;LUXE;ES
333;44;381;21,60000038;14,30000019;1860;1860;ASTON MARTIN;LUXE;ES
333;44;381;21,60000038;14,30000019;1860;1860;ASTON MARTIN;LUXE;ES
333;44;381;21,60000038;14,30000019;1860;1860;ASTON MARTIN;LUXE;ES
333;44;381;21,60000038;14,30000019;1965;1965;ASTON MARTIN;LUXE;ES
333;44;381;21,60000038;14,30000019;1965;1965;ASTON MARTIN;LUXE;ES
333;44;381;21,60000038;14,30000019;1965;1965;ASTON MARTIN;LUXE;ES
333;44;381;21,60000038;14,30000019;1965;1965;ASTON MARTIN;LUXE;ES
555;80;559,2999878;38,90000153;23,89999962;1815;1815;ASTON MARTIN;LUXE;ES
555;80;559,2999878;38,90000153;23,89999962;1815;1815;ASTON MARTIN;LUXE;ES
572;81;559,2999878;41,09999847;24,5;1815;1815;ASTON MARTIN;LUXE;ES
572;81;559,2999878;41,09999847;24,5;1815;1815;ASTON MARTIN;LUXE;ES
332;49;410;21,39999962;14,30000019;2065;2065;ASTON MARTIN;LUXE;ES
332;49;410;21,39999962;14,30000019;2065;2065;ASTON MARTIN;LUXE;ES
388;45;380;24,29999924;16,39999962;1755;1755;ASTON MARTIN;LUXE;ES
388;45;380;24,29999924;16,39999962;1755;1755;ASTON MARTIN;LUXE;ES
388;45;380;24,29999924;16,39999962;1835;1835;ASTON MARTIN;LUXE;ES
388;45;380;24,29999924;16,39999962;1835;1835;ASTON MARTIN;LUXE;ES
388;45;380;24,29999924;16,39999962;1755;1755;ASTON MARTIN;LUXE;ES
388;45;380;24,29999924;16,39999962;1755;1755;ASTON MARTIN;LUXE;ES
321;34;313,2000122;19,60000038;13,80000019;1705;1705;ASTON MARTIN;LUXE;ES
321;34;313,2000122;19,60000038;13,80000019;1705;1705;ASTON MARTIN;LUXE;ES
299;34;313,2000122;19,20000076;12,89999962;1705;1705;ASTON MARTIN;LUXE;ES
299;34;313,2000122;19,20000076;12,89999962;1705;1705;ASTON MARTIN;LUXE;ES
321;35;320,7000122;19,60000038;13,80000019;1685;1685;ASTON MARTIN;LUXE;ES
299;35;320,7000122;19,20000076;12,89999962;1685;1685;ASTON MARTIN;LUXE;ES
299;35;320,7000122;19,20000076;12,89999962;1685;1685;ASTON MARTIN;LUXE;ES
321;35;320,7000122;19,60000038;13,80000019;1685;1685;ASTON MARTIN;LUXE;ES
321;34;313,2000122;19,60000038;13,80000019;1785;1785;ASTON MARTIN;LUXE;ES
321;34;313,2000122;19,60000038;13,80000019;1785;1785;ASTON MARTIN;LUXE;ES
299;34;313,2000122;19,20000076;12,89999962;1785;1785;ASTON MARTIN;LUXE;ES
299;34;313,2000122;19,20000076;12,89999962;1785;1785;ASTON MARTIN;LUXE;ES
321;35;320,7000122;19,60000038;13,80000019;1765;1765;ASTON MARTIN;LUXE;ES
321;35;320,7000122;19,60000038;13,80000019;1765;1765;ASTON MARTIN;LUXE;ES
299;35;320,7000122;19,20000076;12,89999962;1765;1765;ASTON MARTIN;LUXE;ES
299;35;320,7000122;19,20000076;12,89999962;1765;1765;ASTON MARTIN;LUXE;ES
335;51;422;21,39999962;14,39999962;1814;1814;ASTON MARTIN;LUXE;ES
335;51;422;21,39999962;14,39999962;1814;1814;ASTON MARTIN;LUXE;ES
335;51;422;21,39999962;14,39999962;1814;1814;ASTON MARTIN;LUXE;ES
335;51;422;21,39999962;14,39999962;1814;1814;ASTON MARTIN;LUXE;ES
388;45;380;24,29999924;16,39999962;1755;1755;ASTON MARTIN;LUXE;ES
388;45;380;24,29999924;16,39999962;1755;1755;ASTON MARTIN;LUXE;ES
321;35;320,7000122;19,60000038;13,80000019;1765;1765;ASTON MARTIN;LUXE;ES
321;35;320,7000122;19,60000038;13,80000019;1765;1765;ASTON MARTIN;LUXE;ES
321;35;320,7000122;19,60000038;13,80000019;1685;1685;ASTON MARTIN;LUXE;ES
321;35;320,7000122;19,60000038;13,80000019;1685;1685;ASTON MARTIN;LUXE;ES
321;34;313,2000122;19,60000038;13,80000019;1785;1785;ASTON MARTIN;LUXE;ES
321;34;313,2000122;19,60000038;13,80000019;1785;1785;ASTON MARTIN;LUXE;ES
299;34;313,2000122;19,20000076;12,89999962;1785;1785;ASTON MARTIN;LUXE;ES
299;34;313,2000122;19,20000076;12,89999962;1785;1785;ASTON MARTIN;LUXE;ES
321;34;313,2000122;19,60000038;13,80000019;1705;1705;ASTON MARTIN;LUXE;ES
321;34;313,2000122;19,60000038;13,80000019;1705;1705;ASTON MARTIN;LUXE;ES
299;34;313,2000122;19,20000076;12,89999962;1705;1705;ASTON MARTIN;LUXE;ES
321;34;313,2000122;19,60000038;13,80000019;1785;1785;ASTON MARTIN;LUXE;ES
299;34;313,2000122;19,20000076;12,89999962;1705;1705;ASTON MARTIN;LUXE;ES
321;34;313,2000122;19,60000038;13,80000019;1785;1785;ASTON MARTIN;LUXE;ES
295;33;313,2000122;18,29999924;12,60000038;1785;1785;ASTON MARTIN;LUXE;ES
295;33;313,2000122;18,29999924;12,60000038;1785;1785;ASTON MARTIN;LUXE;ES
321;34;313,2000122;19,60000038;13,80000019;1785;1785;ASTON MARTIN;LUXE;ES
321;34;313,2000122;19,60000038;13,80000019;1785;1785;ASTON MARTIN;LUXE;ES
295;33;313,2000122;18,29999924;12,60000038;1785;1785;ASTON MARTIN;LUXE;ES
295;33;313,2000122;18,29999924;12,60000038;1785;1785;ASTON MARTIN;LUXE;ES
321;34;313,2000122;19,60000038;13,80000019;1705;1705;ASTON MARTIN;LUXE;ES
321;34;313,2000122;19,60000038;13,80000019;1705;1705;ASTON MARTIN;LUXE;ES
295;33;313,2000122;18,29999924;12,60000038;1705;1705;ASTON MARTIN;LUXE;ES
295;33;313,2000122;18,29999924;12,60000038;1705;1705;ASTON MARTIN;LUXE;ES
321;34;313,2000122;19,60000038;13,80000019;1705;1705;ASTON MARTIN;LUXE;ES
321;34;313,2000122;19,60000038;13,80000019;1705;1705;ASTON MARTIN;LUXE;ES
295;33;313,2000122;18,29999924;12,60000038;1705;1705;ASTON MARTIN;LUXE;ES
295;33;313,2000122;18,29999924;12,60000038;1705;1705;ASTON MARTIN;LUXE;ES
299;35;320,7000122;19,20000076;12,89999962;1765;1765;ASTON MARTIN;LUXE;ES
299;35;320,7000122;19,20000076;12,89999962;1765;1765;ASTON MARTIN;LUXE;ES
299;35;320,7000122;19,20000076;12,89999962;1685;1685;ASTON MARTIN;LUXE;ES
299;35;320,7000122;19,20000076;12,89999962;1685;1685;ASTON MARTIN;LUXE;ES
118;5;63;6,199999809;5,099999905;1115;1115;AUDI;INFERIEURE;ES
122;6;90;6,5;5,300000191;1200;1200;AUDI;INFERIEURE;ES
122;6;90;6,5;5,300000191;1200;1200;AUDI;INFERIEURE;ES
109;7;103;5,800000191;4,699999809;1185;1185;AUDI;INFERIEURE;ES
109;7;103;5,699999809;4,699999809;1195;1195;AUDI;INFERIEURE;ES
139;10;136;7,5;5,900000095;1265;1265;AUDI;INFERIEURE;ES
99;5;77;4,400000095;3,799999952;1215;1215;AUDI;INFERIEURE;GO
99;4;66;4,400000095;3,799999952;1210;1210;AUDI;INFERIEURE;GO
110;5;66;5,099999905;4,199999809;1235;1235;AUDI;INFERIEURE;GO
108;7;105;5;4,099999905;1265;1265;AUDI;INFERIEURE;GO
199;16;188;11,69999981;8,600000381;1465;1465;AUDI;INFERIEURE;ES
118;5;63;6,199999809;5,099999905;1140;1140;AUDI;INFERIEURE;ES
126;6;90;6,900000095;5,400000095;1200;1200;AUDI;INFERIEURE;ES
122;6;90;6,5;5,300000191;1225;1225;AUDI;INFERIEURE;ES
113;7;103;6;4,900000095;1210;1210;AUDI;INFERIEURE;ES
113;7;103;5,900000095;4,900000095;1220;1220;AUDI;INFERIEURE;ES
139;10;136;7,5;5,900000095;1290;1290;AUDI;INFERIEURE;ES
99;5;77;4,400000095;3,799999952;1240;1240;AUDI;INFERIEURE;GO
99;4;66;4,400000095;3,799999952;1235;1235;AUDI;INFERIEURE;GO
110;5;66;5,099999905;4,199999809;1260;1260;AUDI;INFERIEURE;GO
108;7;105;5;4,099999905;1290;1290;AUDI;INFERIEURE;GO
114;5;77;5,900000095;4,900000095;1225;1225;AUDI;MOY-INFER;ES
112;5;77;5,800000191;4,900000095;1245;1245;AUDI;MOY-INFER;ES
120;6;90;6,5;5,199999809;1250;1250;AUDI;MOY-INFER;ES
114;6;90;6,099999905;4,900000095;1270;1270;AUDI;MOY-INFER;ES
109;7;103;5,800000191;4,699999809;1270;1270;AUDI;MOY-INFER;ES
110;7;103;5,900000095;4,699999809;1280;1280;AUDI;MOY-INFER;ES
99;5;77;4,599999905;3,799999952;1305;1305;AUDI;MOY-INFER;GO
102;5;77;4,800000191;3,900000095;1325;1325;AUDI;MOY-INFER;GO
85;5;81;3,799999952;3,200000048;1280;1280;AUDI;MOY-INFER;GO
135;10;132;7,400000095;5,800000191;1305;1305;AUDI;MOY-INFER;ES
149;10;132;8,199999809;6,5;1425;1425;AUDI;MOY-INFER;ES
129;10;132;7;5,599999905;1325;1325;AUDI;MOY-INFER;ES
106;7;110;4,900000095;4,099999905;1355;1355;AUDI;MOY-INFER;GO
122;8;110;5,699999809;4,699999809;1435;1435;AUDI;MOY-INFER;GO
117;8;110;5,199999809;4,400000095;1370;1370;AUDI;MOY-INFER;GO
108;9;135;5,199999809;4,099999905;1365;1365;AUDI;MOY-INFER;GO
125;10;135;5,599999905;4,800000191;1470;1470;AUDI;MOY-INFER;GO
124;7;92;6,699999809;5,300000191;1420;1420;AUDI;MOY-INFER;ES
119;6;92;6,400000095;5,099999905;1440;1440;AUDI;MOY-INFER;ES
114;7;103;6,099999905;5;1440;1440;AUDI;MOY-INFER;ES
114;7;103;6;4,900000095;1455;1455;AUDI;MOY-INFER;ES
104;5;81;4,699999809;3,900000095;1495;1495;AUDI;MOY-INFER;GO
140;10;132;7,800000191;6;1480;1480;AUDI;MOY-INFER;ES
154;10;132;8,399999619;6,599999905;1615;1615;AUDI;MOY-INFER;ES
133;10;132;7,300000191;5,800000191;1505;1505;AUDI;MOY-INFER;ES
110;7;110;5,099999905;4,199999809;1535;1535;AUDI;MOY-INFER;GO
125;8;110;5,800000191;4,800000191;1615;1615;AUDI;MOY-INFER;GO
122;8;110;5,400000095;4,800000191;1555;1555;AUDI;MOY-INFER;GO
119;6;92;6,599999905;5,099999905;1290;1290;AUDI;MOY-INFER;ES
111;7;103;5,900000095;4,800000191;1315;1315;AUDI;MOY-INFER;ES
109;7;103;5,900000095;4,699999809;1325;1325;AUDI;MOY-INFER;ES
99;5;77;4,599999905;3,799999952;1350;1350;AUDI;MOY-INFER;GO
102;5;77;4,800000191;3,900000095;1365;1365;AUDI;MOY-INFER;GO
